08086,28,25,C,1997:09:15:18:44:00,1997:09:15:21:36:00,JSOC_20181030_231
08088,28,40,C,1997:09:21:06:04:00,1997:09:22:06:20:00,JSOC_20181030_231
08088,28,40,C,1997:09:22:06:20:00,1997:09:22:09:17:00,JSOC_20181030_231
08088,28,40,C,1997:09:22:09:17:00,1997:09:22:14:26:00,JSOC_20181030_231
08088,28,40,C,1997:09:22:14:26:00,1997:09:22:18:24:00,JSOC_20181030_231
08088,28,11,M,1997:09:23:02:43:00,1997:09:24:02:52:00,JSOC_20181030_231
08088,28,11,C,1997:09:24:02:52:00,1997:09:24:05:38:00,JSOC_20181030_231
08088,28,11,C,1997:09:24:05:38:00,1997:09:24:07:07:00,JSOC_20181030_231
08088,28,11,C,1997:09:24:07:07:00,1997:09:24:09:16:00,JSOC_20181030_231
08088,28,11,M,1997:09:24:09:16:00,1997:09:24:11:10:00,JSOC_20181030_231
08088,28,11,C,1997:09:24:11:10:00,1997:09:24:18:45:00,JSOC_20181030_231
08088,28,3,C,1997:09:24:18:45:00,1997:09:25:03:39:00,JSOC_20181030_231
08088,28,3,C,1997:09:25:03:39:00,1997:09:25:11:55:00,JSOC_20181030_231
08088,28,16,C,1997:09:25:11:55:00,1997:09:26:03:20:00,JSOC_20181030_231
08090,27,42,C,1997:10:01:02:38:00,1997:10:02:02:52:00,JSOC_20181030_231
08097,16,1,C,1997:10:20:17:00:00,1997:10:21:18:16:00,JSOC_20181030_231
08100,19,12,C,1997:11:01:02:58:00,1997:11:02:03:07:00,JSOC_20181030_231
08100,19,12,C,1997:11:02:03:07:00,1997:11:02:20:58:00,JSOC_20181030_231
08100,19,25,C,1997:11:02:20:58:00,1997:11:03:02:02:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:02:02:00,1997:11:03:04:49:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:04:49:00,1997:11:03:08:31:00,JSOC_20181030_231
08100,19,25,M,1997:11:03:08:31:00,1997:11:03:09:13:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:09:13:00,1997:11:03:12:38:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:12:38:00,1997:11:03:13:59:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:13:59:00,1997:11:03:17:24:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:17:24:00,1997:11:03:18:33:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:18:33:00,1997:11:03:19:10:00,JSOC_20181030_231
08100,19,25,M,1997:11:03:19:10:00,1997:11:03:20:36:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:20:36:00,1997:11:03:21:42:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:21:42:00,1997:11:03:22:32:00,JSOC_20181030_231
08100,19,25,C,1997:11:03:22:32:00,1997:11:03:23:44:00,JSOC_20181030_231
08100,20,40,C,1997:11:03:23:44:00,1997:11:04:01:20:00,JSOC_20181030_231
08100,20,40,M,1997:11:04:01:20:00,1997:11:04:01:40:00,JSOC_20181030_231
08100,20,40,M,1997:11:04:01:40:00,1997:11:04:03:03:00,JSOC_20181030_231
08100,20,40,X,1997:11:04:03:03:00,1997:11:04:06:02:00,JSOC_20181030_231
08100,20,40,C,1997:11:04:06:02:00,1997:11:04:07:20:00,JSOC_20181030_231
08100,20,40,C,1997:11:04:07:20:00,1997:11:04:08:24:00,JSOC_20181030_231
08100,20,40,C,1997:11:04:08:24:00,1997:11:04:17:57:00,JSOC_20181030_231
08100,20,40,C,1997:11:04:17:57:00,1997:11:04:21:26:00,JSOC_20181030_231
08103,24,4,C,1997:11:04:18:38:00,1997:11:05:19:01:00,JSOC_20181030_231
08103,22,30,C,1997:11:06:09:18:00,1997:11:07:09:37:00,JSOC_20181030_231
08108,20,45,C,1997:11:15:01:21:00,1997:11:16:01:32:00,JSOC_20181030_231
08108,19,24,C,1997:11:20:06:08:00,1997:11:21:06:42:00,JSOC_20181030_231
08108,19,24,C,1997:11:21:06:42:00,1997:11:21:13:44:00,JSOC_20181030_231
08108,19,24,C,1997:11:21:13:44:00,1997:11:21:16:03:00,JSOC_20181030_231
08108,19,24,C,1997:11:21:16:03:00,1997:11:21:17:08:00,JSOC_20181030_231
08113,20,35,C,1997:11:28:05:01:00,1997:11:29:05:15:00,JSOC_20181030_231
08113,20,35,C,1997:11:29:05:15:00,1997:11:29:09:40:00,JSOC_20181030_231
08113,20,35,C,1997:11:29:09:40:00,1997:11:29:19:39:00,JSOC_20181030_231
08113,20,35,M,1997:11:29:19:39:00,1997:11:29:22:53:00,JSOC_20181030_231
08113,20,23,C,1997:11:29:22:53:00,1997:11:30:06:58:00,JSOC_20181030_231
08113,20,23,C,1997:11:30:06:58:00,1997:11:30:07:13:00,JSOC_20181030_231
08113,22,8,C,1997:11:30:07:13:00,1997:12:01:00:41:00,JSOC_20181030_231
08113,22,8,M,1997:12:01:00:41:00,1997:12:01:02:47:00,JSOC_20181030_231
08113,22,8,C,1997:12:01:02:47:00,1997:12:01:12:41:00,JSOC_20181030_231
08113,22,8,C,1997:12:01:12:41:00,1997:12:01:13:35:00,JSOC_20181030_231
08113,22,8,C,1997:12:01:13:35:00,1997:12:01:18:47:00,JSOC_20181030_231
08113,22,8,C,1997:12:01:18:47:00,1997:12:01:19:45:00,JSOC_20181030_231
08113,20,17,C,1997:12:02:00:56:00,1997:12:03:01:23:00,JSOC_20181030_231
08113,20,17,C,1997:12:03:01:23:00,1997:12:03:03:46:00,JSOC_20181030_231
08113,20,17,C,1997:12:03:03:46:00,1997:12:03:04:32:00,JSOC_20181030_231
08113,20,17,C,1997:12:03:04:32:00,1997:12:03:07:20:00,JSOC_20181030_231
08113,20,17,C,1997:12:03:07:20:00,1997:12:03:14:44:00,JSOC_20181030_231
08113,21,29,C,1997:12:03:14:44:00,1997:12:04:06:06:00,JSOC_20181030_231
08124,22,1,C,1997:12:25:05:51:00,1997:12:26:06:04:00,JSOC_20181030_231
08124,22,12,C,1997:12:26:16:28:00,1997:12:27:16:46:00,JSOC_20181030_231
08126,21,23,C,1997:12:30:06:55:00,1997:12:31:07:47:00,JSOC_20181030_231
08131,24,3,C,1998:01:11:02:02:00,1998:01:12:02:30:00,JSOC_20181030_231
08131,24,3,C,1998:01:12:02:30:00,1998:01:12:11:49:00,JSOC_20181030_231
08131,24,3,C,1998:01:12:11:49:00,1998:01:12:15:24:00,JSOC_20181030_231
08131,24,3,C,1998:01:12:15:24:00,1998:01:12:21:24:00,JSOC_20181030_231
08131,22,23,C,1998:01:13:13:08:00,1998:01:14:13:15:00,JSOC_20181030_231
08131,22,23,C,1998:01:14:13:15:00,1998:01:14:16:15:00,JSOC_20181030_231
08131,22,23,C,1998:01:14:16:15:00,1998:01:14:20:48:00,JSOC_20181030_231
08131,22,35,C,1998:01:14:20:48:00,1998:01:15:10:06:00,JSOC_20181030_231
08131,22,35,C,1998:01:15:10:06:00,1998:01:15:13:24:00,JSOC_20181030_231
08131,22,35,M,1998:01:15:13:24:00,1998:01:15:14:47:00,JSOC_20181030_231
08131,22,35,C,1998:01:15:14:47:00,1998:01:15:20:09:00,JSOC_20181030_231
08142,21,33,C,1998:01:24:19:14:00,1998:01:25:19:51:00,JSOC_20181030_231
08145,29,35,C,1998:01:25:14:36:00,1998:01:26:14:56:00,JSOC_20181030_231
08143,36,17,C,1998:01:28:01:40:00,1998:01:29:01:58:00,JSOC_20181030_231
08156,24,3,C,1998:02:14:04:20:00,1998:02:15:04:29:00,JSOC_20181030_231
08156,24,3,C,1998:02:15:04:29:00,1998:02:15:07:22:00,JSOC_20181030_231
08156,24,3,C,1998:02:15:07:22:00,1998:02:15:11:59:00,JSOC_20181030_231
08156,25,22,C,1998:02:16:09:48:00,1998:02:17:09:56:00,JSOC_20181030_231
08156,25,34,C,1998:02:17:09:56:00,1998:02:18:09:31:00,JSOC_20181030_231
08156,25,34,C,1998:02:18:09:31:00,1998:02:18:11:53:00,JSOC_20181030_231
08164,17,0,C,1998:02:23:13:31:00,1998:02:24:13:45:00,JSOC_20181030_231
08171,23,36,C,1998:03:01:04:19:00,1998:03:02:04:32:00,JSOC_20181030_231
08171,23,36,C,1998:03:02:04:32:00,1998:03:02:12:19:00,JSOC_20181030_231
08179,22,9,C,1998:03:13:10:56:00,1998:03:14:11:27:00,JSOC_20181030_231
08179,22,9,C,1998:03:14:11:27:00,1998:03:14:15:07:00,JSOC_20181030_231
08179,22,5,C,1998:03:14:15:07:00,1998:03:15:12:04:00,JSOC_20181030_231
08179,22,5,C,1998:03:15:12:04:00,1998:03:15:13:22:00,JSOC_20181030_231
08179,22,5,C,1998:03:15:13:22:00,1998:03:15:14:52:00,JSOC_20181030_231
08179,22,5,C,1998:03:15:14:52:00,1998:03:15:15:19:00,JSOC_20181030_231
08179,22,5,M,1998:03:15:15:19:00,1998:03:15:16:26:00,JSOC_20181030_231
08179,22,5,C,1998:03:15:16:26:00,1998:03:15:17:42:00,JSOC_20181030_231
08179,22,5,M,1998:03:15:17:42:00,1998:03:15:19:27:00,JSOC_20181030_231
08179,22,5,C,1998:03:15:19:27:00,1998:03:15:23:06:00,JSOC_20181030_231
08179,22,17,C,1998:03:15:23:06:00,1998:03:16:02:26:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:02:26:00,1998:03:16:08:30:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:08:30:00,1998:03:16:09:31:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:09:31:00,1998:03:16:12:11:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:12:11:00,1998:03:16:16:50:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:16:50:00,1998:03:16:18:01:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:18:01:00,1998:03:16:18:46:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:18:46:00,1998:03:16:20:36:00,JSOC_20181030_231
08179,22,17,C,1998:03:16:20:36:00,1998:03:16:21:38:00,JSOC_20181030_231
08179,22,30,C,1998:03:16:21:38:00,1998:03:17:03:31:00,JSOC_20181030_231
08179,22,30,C,1998:03:17:03:31:00,1998:03:17:08:34:00,JSOC_20181030_231
08179,22,30,C,1998:03:17:08:34:00,1998:03:17:13:41:00,JSOC_20181030_231
08179,22,43,C,1998:03:17:13:41:00,1998:03:18:00:59:00,JSOC_20181030_231
08179,22,43,C,1998:03:18:00:59:00,1998:03:18:03:04:00,JSOC_20181030_231
08183,22,45,M,1998:03:18:01:17:00,1998:03:19:01:34:00,JSOC_20181030_231
08183,22,45,C,1998:03:19:01:34:00,1998:03:19:05:30:00,JSOC_20181030_231
08183,22,45,C,1998:03:19:05:30:00,1998:03:19:09:05:00,JSOC_20181030_231
08183,22,45,C,1998:03:19:09:05:00,1998:03:19:10:13:00,JSOC_20181030_231
08183,22,45,C,1998:03:19:10:13:00,1998:03:19:11:59:00,JSOC_20181030_231
08183,23,5,C,1998:03:21:11:02:00,1998:03:22:11:11:00,JSOC_20181030_231
08185,24,24,C,1998:03:24:11:45:00,1998:03:25:11:54:00,JSOC_20181030_231
08185,25,11,M,1998:03:25:12:46:00,1998:03:26:13:40:00,JSOC_20181030_231
08185,25,1,C,1998:03:26:15:57:00,1998:03:27:16:08:00,JSOC_20181030_231
08185,25,1,M,1998:03:27:16:08:00,1998:03:27:23:17:00,JSOC_20181030_231
08190,20,43,C,1998:03:30:02:33:00,1998:03:31:03:29:00,JSOC_20181030_231
08190,20,43,C,1998:03:31:03:29:00,1998:03:31:06:31:00,JSOC_20181030_231
08190,20,43,C,1998:03:31:06:31:00,1998:03:31:13:41:00,JSOC_20181030_231
08190,22,23,C,1998:03:31:13:41:00,1998:04:01:09:26:00,JSOC_20181030_231
08190,22,23,C,1998:04:01:09:26:00,1998:04:01:16:04:00,JSOC_20181030_231
08190,22,23,C,1998:04:01:16:04:00,1998:04:01:20:10:00,JSOC_20181030_231
08190,22,23,C,1998:04:01:20:10:00,1998:04:01:23:11:00,JSOC_20181030_231
08190,21,12,C,1998:04:01:23:11:00,1998:04:02:08:02:00,JSOC_20181030_231
08190,21,12,C,1998:04:02:08:02:00,1998:04:02:14:39:00,JSOC_20181030_231
08190,21,12,C,1998:04:02:14:39:00,1998:04:02:17:37:00,JSOC_20181030_231
08190,21,12,C,1998:04:02:17:37:00,1998:04:02:23:11:00,JSOC_20181030_231
08190,19,3,C,1998:04:02:23:35:00,1998:04:03:00:02:00,JSOC_20181030_231
08191,21,21,C,1998:04:01:11:02:00,1998:04:02:11:11:00,JSOC_20181030_231
08193,22,28,C,1998:04:04:11:48:00,1998:04:05:11:55:00,JSOC_20181030_231
08195,27,39,C,1998:04:07:19:33:00,1998:04:08:19:41:00,JSOC_20181030_231
08195,27,39,C,1998:04:08:19:41:00,1998:04:08:19:57:00,JSOC_20181030_231
08194,18,35,C,1998:04:07:21:32:00,1998:04:08:21:41:00,JSOC_20181030_231
08194,17,4,C,1998:04:10:15:08:00,1998:04:11:15:24:00,JSOC_20181030_231
08199,27,42,C,1998:04:09:10:44:00,1998:04:10:11:26:00,JSOC_20181030_231
08202,23,4,C,1998:04:12:03:32:00,1998:04:13:04:03:00,JSOC_20181030_231
08202,24,34,C,1998:04:15:02:19:00,1998:04:16:02:32:00,JSOC_20181030_231
08203,30,25,C,1998:04:14:07:37:00,1998:04:15:07:54:00,JSOC_20181030_231
08203,30,25,C,1998:04:15:07:54:00,1998:04:15:12:42:00,JSOC_20181030_231
08203,30,25,C,1998:04:15:12:42:00,1998:04:15:15:20:00,JSOC_20181030_231
08210,17,42,X,1998:04:26:08:55:00,1998:04:27:09:38:00,JSOC_20181030_231
08210,17,16,C,1998:04:28:01:24:00,1998:04:29:01:56:00,JSOC_20181030_231
08210,17,16,C,1998:04:29:01:56:00,1998:04:29:08:27:00,JSOC_20181030_231
08210,17,16,M,1998:04:29:08:27:00,1998:04:29:16:59:00,JSOC_20181030_231
08210,17,4,C,1998:04:29:21:15:00,1998:04:30:21:36:00,JSOC_20181030_231
08210,16,12,C,1998:04:30:21:36:00,1998:05:01:12:14:00,JSOC_20181030_231
08210,16,12,C,1998:05:01:12:14:00,1998:05:01:15:00:00,JSOC_20181030_231
08210,16,12,C,1998:05:01:15:00:00,1998:05:01:20:35:00,JSOC_20181030_231
08210,16,12,C,1998:05:01:20:35:00,1998:05:01:21:33:00,JSOC_20181030_231
08210,16,12,C,1998:05:01:21:33:00,1998:05:01:21:59:00,JSOC_20181030_231
08210,16,12,M,1998:05:01:21:59:00,1998:05:01:23:08:00,JSOC_20181030_231
08210,17,24,C,1998:05:01:23:08:00,1998:05:02:05:21:00,JSOC_20181030_231
08210,17,24,X,1998:05:02:05:21:00,1998:05:02:13:51:00,JSOC_20181030_231
08210,17,24,C,1998:05:02:13:51:00,1998:05:02:21:21:00,JSOC_20181030_231
08210,17,36,C,1998:05:02:21:21:00,1998:05:03:10:36:00,JSOC_20181030_231
08210,17,36,C,1998:05:03:10:36:00,1998:05:03:18:50:00,JSOC_20181030_231
08214,26,34,M,1998:04:30:12:54:00,1998:05:01:13:04:00,JSOC_20181030_231
08214,26,34,C,1998:05:01:13:04:00,1998:05:01:18:17:00,JSOC_20181030_231
08214,26,20,C,1998:05:01:18:17:00,1998:05:02:02:12:00,JSOC_20181030_231
08214,26,20,C,1998:05:02:02:12:00,1998:05:02:17:52:00,JSOC_20181030_231
08214,27,6,C,1998:05:02:17:52:00,1998:05:03:16:13:00,JSOC_20181030_231
08214,27,6,M,1998:05:03:16:13:00,1998:05:03:21:49:00,JSOC_20181030_231
08214,27,7,C,1998:05:03:21:49:00,1998:05:04:17:25:00,JSOC_20181030_231
08214,27,7,C,1998:05:04:17:25:00,1998:05:04:23:40:00,JSOC_20181030_231
08214,27,21,C,1998:05:04:23:40:00,1998:05:05:16:18:00,JSOC_20181030_231
08214,27,21,C,1998:05:05:16:18:00,1998:05:05:21:04:00,JSOC_20181030_231
08214,27,21,C,1998:05:05:21:04:00,1998:05:05:22:32:00,JSOC_20181030_231
08214,27,36,C,1998:05:05:22:32:00,1998:05:06:17:17:00,JSOC_20181030_231
08218,20,5,C,1998:05:11:04:49:00,1998:05:12:06:51:00,JSOC_20181030_231
08218,20,18,C,1998:05:12:14:50:00,1998:05:13:14:55:00,JSOC_20181030_231
08218,20,18,C,1998:05:13:14:55:00,1998:05:13:22:30:00,JSOC_20181030_231
08218,20,31,C,1998:05:13:22:30:00,1998:05:14:10:36:00,JSOC_20181030_231
08218,21,44,C,1998:05:14:10:36:00,1998:05:15:02:24:00,JSOC_20181030_231
08220,28,33,C,1998:05:13:13:44:00,1998:05:14:13:57:00,JSOC_20181030_231
08222,22,9,C,1998:05:15:04:27:00,1998:05:16:04:52:00,JSOC_20181030_231
08227,26,35,C,1998:05:27:11:13:00,1998:05:28:11:44:00,JSOC_20181030_231
08232,19,36,C,1998:06:04:04:39:00,1998:06:05:04:51:00,JSOC_20181030_231
08232,19,36,C,1998:06:05:04:51:00,1998:06:05:09:57:00,JSOC_20181030_231
08232,19,36,C,1998:06:05:09:57:00,1998:06:05:14:23:00,JSOC_20181030_231
08232,19,6,C,1998:06:06:14:43:00,1998:06:07:15:16:00,JSOC_20181030_231
08232,20,4,C,1998:06:07:15:56:00,1998:06:08:16:14:00,JSOC_20181030_231
08242,22,42,M,1998:06:12:04:15:00,1998:06:13:04:28:00,JSOC_20181030_231
08242,22,42,C,1998:06:13:04:28:00,1998:06:13:17:32:00,JSOC_20181030_231
08242,22,42,C,1998:06:13:17:32:00,1998:06:13:18:02:00,JSOC_20181030_231
08237,20,8,C,1998:06:12:14:58:00,1998:06:13:15:54:00,JSOC_20181030_231
08243,18,30,C,1998:06:19:14:12:00,1998:06:20:14:44:00,JSOC_20181030_231
08243,18,30,C,1998:06:20:14:44:00,1998:06:20:21:04:00,JSOC_20181030_231
08243,18,30,C,1998:06:20:21:04:00,1998:06:20:22:14:00,JSOC_20181030_231
08243,18,39,C,1998:06:20:22:14:00,1998:06:21:05:51:00,JSOC_20181030_231
08243,18,39,C,1998:06:21:05:51:00,1998:06:21:18:13:00,JSOC_20181030_231
08243,18,39,C,1998:06:21:18:13:00,1998:06:21:21:13:00,JSOC_20181030_231
08253,18,40,C,1998:06:24:18:36:00,1998:06:25:18:49:00,JSOC_20181030_231
08253,18,40,C,1998:06:25:18:49:00,1998:06:25:21:19:00,JSOC_20181030_231
08253,17,12,C,1998:06:26:08:44:00,1998:06:27:08:57:00,JSOC_20181030_231
08253,17,2,C,1998:06:27:08:57:00,1998:06:28:04:10:00,JSOC_20181030_231
08253,17,2,C,1998:06:28:04:10:00,1998:06:28:19:35:00,JSOC_20181030_231
08253,17,2,C,1998:06:28:19:35:00,1998:06:28:20:29:00,JSOC_20181030_231
08253,17,2,C,1998:06:28:20:29:00,1998:06:28:21:14:00,JSOC_20181030_231
08253,18,15,C,1998:06:28:21:14:00,1998:06:29:06:40:00,JSOC_20181030_231
08253,18,29,C,1998:06:29:06:40:00,1998:06:30:01:58:00,JSOC_20181030_231
08253,18,29,C,1998:06:30:01:58:00,1998:06:30:23:07:00,JSOC_20181030_231
08253,17,43,C,1998:06:30:23:07:00,1998:07:01:18:47:00,JSOC_20181030_231
08259,27,24,C,1998:06:30:00:01:00,1998:07:01:00:28:00,JSOC_20181030_231
08256,24,9,C,1998:06:30:18:01:00,1998:07:01:18:26:00,JSOC_20181030_231
08256,24,32,C,1998:07:02:11:19:00,1998:07:03:11:33:00,JSOC_20181030_231
08256,24,32,C,1998:07:03:11:33:00,1998:07:03:17:58:00,JSOC_20181030_231
08256,24,32,C,1998:07:03:17:58:00,1998:07:03:20:21:00,JSOC_20181030_231
08264,16,13,C,1998:07:04:12:52:00,1998:07:05:13:02:00,JSOC_20181030_231
08269,17,15,C,1998:07:13:10:50:00,1998:07:14:11:19:00,JSOC_20181030_231
08270,21,2,C,1998:07:14:11:03:00,1998:07:15:11:22:00,JSOC_20181030_231
08270,21,2,C,1998:07:15:11:22:00,1998:07:15:15:28:00,JSOC_20181030_231
08270,21,2,C,1998:07:15:15:28:00,1998:07:15:16:24:00,JSOC_20181030_231
08270,21,14,C,1998:07:15:16:24:00,1998:07:16:00:27:00,JSOC_20181030_231
08270,21,14,C,1998:07:16:00:27:00,1998:07:16:08:13:00,JSOC_20181030_231
08270,21,14,C,1998:07:16:08:13:00,1998:07:16:13:17:00,JSOC_20181030_231
08270,21,14,C,1998:07:16:13:17:00,1998:07:16:16:36:00,JSOC_20181030_231
08270,21,14,C,1998:07:16:16:36:00,1998:07:16:20:45:00,JSOC_20181030_231
08272,28,42,C,1998:07:15:10:18:00,1998:07:16:10:41:00,JSOC_20181030_231
08280,21,41,C,1998:07:23:03:11:00,1998:07:24:03:58:00,JSOC_20181030_231
08281,17,45,C,1998:07:22:16:24:00,1998:07:23:16:34:00,JSOC_20181030_231
08293,22,26,C,1998:08:05:11:17:00,1998:08:06:11:43:00,JSOC_20181030_231
08293,22,26,C,1998:08:06:11:43:00,1998:08:06:14:33:00,JSOC_20181030_231
08293,22,26,C,1998:08:06:14:33:00,1998:08:06:20:01:00,JSOC_20181030_231
08293,22,26,C,1998:08:06:20:01:00,1998:08:06:22:57:00,JSOC_20181030_231
08293,22,9,C,1998:08:06:22:57:00,1998:08:07:16:26:00,JSOC_20181030_231
08293,22,9,C,1998:08:07:16:26:00,1998:08:07:23:53:00,JSOC_20181030_231
08293,23,31,C,1998:08:09:10:59:00,1998:08:10:11:07:00,JSOC_20181030_231
08293,23,31,C,1998:08:10:11:07:00,1998:08:10:15:02:00,JSOC_20181030_231
08296,17,44,C,1998:08:06:14:17:00,1998:08:07:14:51:00,JSOC_20181030_231
08299,16,0,C,1998:08:12:10:12:00,1998:08:13:10:21:00,JSOC_20181030_231
08299,16,0,C,1998:08:13:10:21:00,1998:08:13:13:45:00,JSOC_20181030_231
08299,16,0,C,1998:08:13:13:45:00,1998:08:13:14:18:00,JSOC_20181030_231
08299,16,15,C,1998:08:13:14:18:00,1998:08:14:06:08:00,JSOC_20181030_231
08299,16,27,C,1998:08:14:16:15:00,1998:08:15:16:50:00,JSOC_20181030_231
08297,30,22,C,1998:08:09:16:28:00,1998:08:10:16:36:00,JSOC_20181030_231
08298,18,25,C,1998:08:09:21:37:00,1998:08:10:22:06:00,JSOC_20181030_231
08307,31,34,C,1998:08:21:08:44:00,1998:08:22:08:50:00,JSOC_20181030_231
08307,31,34,C,1998:08:22:08:50:00,1998:08:22:13:10:00,JSOC_20181030_231
08307,31,34,C,1998:08:22:13:10:00,1998:08:22:15:09:00,JSOC_20181030_231
08307,31,34,C,1998:08:22:15:09:00,1998:08:22:17:30:00,JSOC_20181030_231
08307,31,34,C,1998:08:22:17:30:00,1998:08:22:19:40:00,JSOC_20181030_231
08307,31,21,M,1998:08:22:19:40:00,1998:08:23:09:47:00,JSOC_20181030_231
08307,31,8,C,1998:08:23:15:21:00,1998:08:24:15:27:00,JSOC_20181030_231
08307,31,8,X,1998:08:24:15:27:00,1998:08:24:22:35:00,JSOC_20181030_231
08319,21,3,C,1998:08:26:10:51:00,1998:08:27:12:08:00,JSOC_20181030_231
08319,18,29,C,1998:08:28:04:54:00,1998:08:29:05:07:00,JSOC_20181030_231
08319,19,42,C,1998:08:29:05:07:00,1998:08:30:00:49:00,JSOC_20181030_231
08319,19,42,C,1998:08:30:00:49:00,1998:08:30:03:52:00,JSOC_20181030_231
08319,19,42,M,1998:08:30:03:52:00,1998:08:30:09:43:00,JSOC_20181030_231
08319,19,42,C,1998:08:30:09:43:00,1998:08:30:14:54:00,JSOC_20181030_231
08319,19,42,M,1998:08:30:14:54:00,1998:08:30:18:09:00,JSOC_20181030_231
08319,19,42,C,1998:08:30:18:09:00,1998:08:30:21:59:00,JSOC_20181030_231
08323,21,41,C,1998:08:30:00:53:00,1998:08:31:01:07:00,JSOC_20181030_231
08323,21,41,C,1998:08:31:01:07:00,1998:08:31:02:22:00,JSOC_20181030_231
08323,22,29,C,1998:08:31:02:22:00,1998:09:01:01:50:00,JSOC_20181030_231
08323,22,29,M,1998:09:01:01:50:00,1998:09:01:05:06:00,JSOC_20181030_231
08323,22,29,C,1998:09:01:05:06:00,1998:09:01:07:22:00,JSOC_20181030_231
08323,22,29,C,1998:09:01:07:22:00,1998:09:01:09:41:00,JSOC_20181030_231
08323,22,29,C,1998:09:01:09:41:00,1998:09:01:11:06:00,JSOC_20181030_231
08323,22,29,C,1998:09:01:11:06:00,1998:09:01:12:41:00,JSOC_20181030_231
08323,23,2,C,1998:09:01:12:41:00,1998:09:02:06:36:00,JSOC_20181030_231
08323,23,2,C,1998:09:02:06:36:00,1998:09:02:15:10:00,JSOC_20181030_231
08323,22,3,C,1998:09:02:15:10:00,1998:09:03:15:15:00,JSOC_20181030_231
08323,22,3,M,1998:09:03:15:15:00,1998:09:03:16:41:00,JSOC_20181030_231
08323,22,26,C,1998:09:04:06:23:00,1998:09:05:06:29:00,JSOC_20181030_231
08323,22,26,C,1998:09:05:06:29:00,1998:09:05:14:54:00,JSOC_20181030_231
08323,22,26,C,1998:09:05:14:54:00,1998:09:05:17:33:00,JSOC_20181030_231
